project_id,contributor_count
125870211,30
2854268,28
133801841,2
20574517,30
3894691,30
114111017,5
100670165,5
20077482,30
91501694,30
40588203,26
4479974,30
28198739,17
21796205,5
28473,30
43022320,0
10158183,30
23707802,26
8452321,17
65493913,30
3329997,9
5209373,30
97548424,8
111599474,0
9932319,28
113301041,11
135101373,2
55303771,4
15434931,30
21961306,26
116344092,12
124181412,13
19565895,30
136254756,4
126762593,8
101819,29
93675843,10
14721872,3
4717353,23
33248405,19
88664907,27
44709,30
85151220,20
84571704,14
101347541,29
133591087,0
1931563,8
73681676,23
72830256,30
68515674,30
67676948,8
12680653,12
49132862,30
99267624,2
56057178,10
4280534,30
110490328,16
10174679,30
144429,30
7719587,30
6642923,11
5150,30
53973683,27
129439318,0
15915189,30
15479183,30
99148616,26
118410539,11
21125310,30
5228416,30
70789475,3
52660289,19
88143261,30
55805,30
132567179,30
55134694,19
69042838,0
42201348,30
95858885,7
73596997,2
13699545,30
19808856,30
193522,30
49169454,30
80252262,30
40939743,10
68183961,30
21202182,20
23737508,5
81811491,30
69500827,30
135801189,30
12708563,30
31603206,30
99595073,16
122095043,30
38779846,21
117684679,9
66752790,30
37925907,30
266720,30
17401817,28
130558468,30
56672521,28
134241612,13
110637124,17
98048521,2
10527656,30
128665464,8
6530409,30
133510731,4
25966405,25
77401353,30
136241219,4
105076075,3
20156089,13
13648933,8
43994980,14
27528868,30
78301864,14
9751289,30
128588609,9
90811160,9
30359896,9
13336317,28
11490528,30
132086294,30
53634521,30
42892765,6
127964818,21
127716569,4
29133275,20
13631671,26
20447454,5
6594679,30
106722045,0
103596154,0
112628920,30
30543465,22
20604716,9
125908458,6
3622017,26
119006133,17
11236777,15
56667703,0
50139649,30
75986711,5
111518918,20
3228360,30
125901232,5
120836394,4
7813588,30
132208837,30
13458049,30
7653722,24
55784531,18
7069216,16
63728310,8
54158877,17
30835101,16
120675604,8
82399189,30
53352159,27
129067194,3
109998635,30
33938,30
59710434,6
125787366,0
116710574,0
46740814,9
42615622,16
14523341,30
25020649,30
57319515,9
32157397,30
119348965,7
7324679,7
11318999,29
311323,30
16208491,19
35276090,30
62377988,0
8889408,9
39544717,30
14334085,29
30539340,30
13390193,26
126187308,7
94450809,1
90585151,30
55227126,7
51310043,30
56840,30
35227392,19
9275504,30
21718512,30
34524434,30
36950847,30
12603174,23
97357908,12
56508139,30
11955679,30
53269010,4
58826944,28
99710566,30
52362919,30
127806073,8
66151797,12
16160591,30
110085952,30
130253852,3
4044800,18
83914771,20
2728465,30
9983154,26
124242459,0
2232735,19
112496998,30
78180649,7
112701719,0
15058293,11
30490179,30
102195122,10
2255890,17
107181087,22
113747232,7
1413613,20
100160681,21
8856081,30
1873743,18
24104764,22
46939,30
116646408,10
30908310,9
12211410,30
13697867,23
79769825,7
16640849,12
29057625,8
36730,19
17499051,30
136423940,3
132927706,0
89610687,29
129479571,30
8993606,26
109454993,7
57599220,15
93057291,17
43350766,15
123916134,15
18317342,6
98435188,30
54227600,30
33607778,30
44482619,15
37518830,30
218172,17
752309,30
21582211,24
839457,30
70598435,28
30583605,4
124907328,27
14774900,30
83494728,25
10360397,5
55178684,30
43476,23
123048379,23
53248768,26
19363502,30
38899667,30
34234333,30
44239872,9
125819038,5
36754060,24
4687473,10
117479735,30
130033631,4
127123825,1
135532756,4
21691961,18
13505087,30
2741897,21
48331794,10
1036484,28
9924522,21
29295113,30
132854161,0
127776590,8
106318393,22
21559744,30
117051553,30
136671749,2
16525929,30
97622366,30
134259869,5
22426490,8
57977885,5
3368642,30
19478095,11
52780539,10
3306620,6
54240315,30
128314555,30
107848139,7
44789386,30
9476417,16
22702420,2
107892787,2
19131550,11
50947,25
104841388,20
100021913,6
135162821,4
19266988,0
127222892,8
115335280,14
2359098,27
44319882,13
77755149,28
27593946,12
129146215,4
7894299,14
30284959,30
105459317,21
807826,29
90590218,0
87784187,2
100021091,22
51460226,6
70394303,15
74831682,4
10482066,11
59460062,22
46673193,30
7902172,30
110694126,12
12812491,25
32431214,7
69193840,30
33014712,30
2516880,24
80254297,9
108141465,8
31496799,17
131309068,30
26140674,30
14537445,13
85450565,27
31156729,30
95103489,14
26265745,7
19989905,17
127764279,30
84663,26
9611459,27
86404246,9
60872155,0
35953028,30
65287765,0
62649130,30
128153315,4
21850444,30
2655,17
22043529,5
106951492,30
53045668,14
128227856,8
37466582,30
131490934,4
39604,30
20979062,9
9148731,7
8737183,12
57672201,9
28773710,6
62325454,18
53437700,0
9772999,30
49525658,30
46538035,30
29148918,30
5582062,16
52921260,4
66375135,30
28750783,30
126000462,3
107067964,30
82104945,30
88268827,12
22043762,30
6354382,30
93683023,13
72115242,30
116135750,0
514886,30
77785432,6
111474803,16
177375,30
50490044,13
8629098,20
125192679,30
129075531,4
79773995,16
48274448,16
127596777,30
6147718,0
65848761,30
31719086,24
125877086,22
18204539,30
106508395,25
12903090,14
129784861,4
52591074,7
27974531,30
137188367,4
122830808,23
130989631,30
78343087,0
118544057,23
119028761,30
22111779,30
29685536,30
129578644,30
50691364,11
49474377,9
35769879,24
35070470,26
67269140,15
83897093,30
107148049,30
26097227,21
118114218,30
601023,19
55194475,30
122354413,4
107388165,30
40909638,30
65568944,13
132798255,4
121014134,6
8625985,30
9010575,30
80875582,17
87057439,11
125420655,17
5905834,29
135568117,3
128184100,1
123567465,5
97991650,30
79122623,30
100449915,27
5983736,0
7803663,30
7481204,3
111515379,9
64327876,25
13417674,30
124954230,1
114233431,30
35481616,28
16855458,14
94091009,30
63268406,30
112580667,29
103373273,30
89440308,3
12623983,30
109796607,30
91299403,8
76267610,27
18458282,30
481044,30
32062409,14
6821869,30
9996022,30
32015310,30
125302115,16
7345505,30
4554571,18
51396,30
9980260,26
111205212,30
42047074,11
126544223,8
129528197,5
103725035,30
20355670,30
5085307,13
30746901,30
49900708,7
34682823,22
110763059,17
84582181,4
11508458,14
18452004,5
25850212,15
86050898,30
34422626,6
11774678,14
78036246,30
165215,10
37259927,30
130068259,0
13749867,13
43572957,14
11328008,9
51917532,0
49681,20
14807458,30
58073937,30
86833944,2
16695579,21
96874697,7
26067864,26
55373890,20
20133872,30
95159922,6
35449515,21
127309525,0
15701927,30
37447057,12
25026742,19
2382326,30
16010634,30
14200353,0
24958534,8
1505778,11
8321469,30
24042936,19
69110419,30
34447800,20
9815925,16
55919488,30
109208481,1
30012808,30
2256424,30
197707,15
122390882,0
403459,30
53397482,23
85605473,8
13611441,9
9707049,13
125680657,2
129984370,1
70791331,30
120961088,0
125490136,14
37887915,19
4629695,18
107508034,30
8497839,26
98326095,30
110156444,16
127629708,30
97279015,30
11130723,30
2294956,10
71468351,30
36629402,29
36604211,30
29124536,6
112335530,5
1131692,12
56614347,30
26260082,12
32582691,27
109848898,5
119977,30
63871079,30
84890201,13
20344475,30
22061523,15
126615517,4
134203124,6
7716104,27
102092163,4
62500379,28
295386,30
132914001,3
3172622,26
59302846,18
55708732,14
125131728,12
85825369,8
52479510,30
68348240,30
9784041,30
132220718,8
125261477,19
6595907,30
125323783,16
12763636,27
128821459,30
106668656,7
57069918,30
101849694,17
99720377,14
3964704,30
104503941,30
7605067,21
12827044,20
131549778,30
34908862,28
86026687,11
6122095,2
120110499,12
91465243,9
25324164,5
44385278,7
18425353,8
116592928,30
52878710,30
4772269,30
79754579,30
68926952,6
47490001,30
3515400,30
56355969,30
114879650,17
5514919,30
132751895,6
96727775,30
48338544,0
14506025,12
30809490,30
21974408,25
10219352,11
43364299,16
8938101,18
60268319,20
16769282,30
52545621,2
27753131,6
13126855,18
65936102,24
82218395,15
142041,23
135489336,3
87589207,20
5121881,30
14005882,16
52792933,13
119537713,30
62684148,30
103118064,15
134874324,2
1036036,17
48120451,30
123168789,2
21127663,30
95509360,10
6329087,15
725281,19
29979934,30
80341369,18
21881967,23
39734901,19
115344139,21
93442,15
271111,23
135559274,4
115117958,21
21619188,30
26638985,26
103135286,6
101426625,3
5066136,6
48767385,16
53273926,0
34584582,30
97809204,30
36461,23
120106568,8
57972008,0
9986470,11
9314741,19
287758,26
114976613,30
120490531,9
61447006,15
62882291,18
93674959,11
104814882,8
52887104,2
131962231,0
64783339,4
166056,30
28125576,6
130172328,3
53170,30
29147645,30
117659118,25
77633925,15
55859718,0
40885953,11
18779443,20
68106981,7
74386612,12
87917703,13
20177904,12
33170220,3
85195356,22
7034919,30
104200165,3
11386068,26
101755778,30
80472321,11
21631483,30
19384801,3
47897299,15
9482175,30
126161199,29
115093459,14
41586683,5
33085260,30
43078736,28
10838259,30
14111790,30
15574850,30
6538122,15
80670839,1
13606549,30
116020713,17
1194079,30
55056950,15
114484654,8
8896389,30
33648622,26
61802,30
102849303,11
48096742,18
46804769,30
128804970,3
80342495,16
10932654,30
50028645,17
105387817,9
110613695,13
65012342,30
23547887,30
1882149,30
94303399,30
133330282,4
32598794,16
50420491,19
48267230,17
6069794,20
7839322,30
94836776,25
126145868,2
22040688,13
4893307,26
20210036,12
59332516,30
728889,25
31590303,6
19901084,23
95771725,1
128677694,5
82978858,30
22043672,15
30172944,30
22108313,17
24236341,2
91805082,12
60565124,1
21511798,16
102756614,24
28754914,30
130244830,0
109086897,0
78310481,30
324521,30
127873304,11
39182428,24
109686533,15
83664786,1
615137,30
22179217,28
56670052,27
127188615,4
14195385,6
59344,30
5060482,11
34693176,21
2247787,30
41817050,7
103310200,7
13973407,30
30920471,30
96306041,8
87856457,9
29631670,16
72509469,0
30222,30
18907624,6
58720688,14
154566,23
77230736,6
5390583,30
130618586,3
30459595,6
3388032,9
9389159,28
6245661,25
15467047,7
99221806,30
34044541,12
39130969,30
133102499,30
113892983,8
14258140,11
135210520,6
114206855,30
476775,30
51768441,23
1374828,13
11760729,25
24980790,21
33303334,30
116079687,8
104868647,11
10458102,30
34843427,6
109746368,18
58769313,15
125526277,0
56758417,4
127829694,1
37255,30
94491964,10
12874484,30
97215637,30
135386124,3
137061851,0
132227041,6
85567404,29
40527755,8
29793033,28
39659145,4
15517393,30
50353560,15
16319302,10
20007363,13
109972202,3
7060323,30
36258913,18
96950720,22
6960274,30
73853335,12
8675308,27
128052523,2
41859918,30
1501131,30
2279600,19
118543488,30
133557641,9
56562720,30
7581402,30
21362186,30
59028679,17
81954779,16
46038144,28
132817067,4
9500129,30
40462623,13
132315256,5
127137416,7
361214,30
27696893,0
56364528,15
20909,30
5328442,26
11340980,30
129522744,5
48310858,30
127698816,22
125159969,10
125279512,8
31668090,30
5189935,30
14536152,30
36634301,30
73229953,9
856475,18
46448720,3
122746100,9
11985517,30
132235224,3
64415775,17
42015902,21
11108738,30
56817649,6
39816967,21
117242190,3
106530482,19
90328490,5
53227770,30
130375526,10
27449323,8
100253088,30
5226283,30
31415266,14
4155680,30
10646960,0
134023080,2
81528303,30
108313092,28
100594611,8
12413135,15
96679245,30
125758843,1
22186688,18
60857657,17
102580316,10
69287888,30
86549949,11
38491366,30
114403917,30
107031317,2
33724721,9
33582202,30
76356788,24
8465186,11
10483852,16
82221393,14
18277505,30
34762186,10
34551296,6
55799949,19
14075701,3
29802900,20
36260411,30
53269853,30
127695269,9
5341015,17
95095298,9
102706317,23
130213881,5
52451533,30
22129376,30
106731907,19
18540843,29
107015661,30
103159406,21
111875793,30
124073177,0
18486165,30
66698710,30
83180,30
96239294,10
22189026,30
79914529,30
13398756,4
29144543,0
122698643,7
124000773,2
58327867,30
79159512,30
31787947,0
22821763,30
122526529,2
137039886,4
570581,24
84917366,13
13367814,30
110523616,30
57302640,4
125792092,0
9767725,30
100413611,9
22056949,21
3110286,30
29660368,30
2447205,6
118572249,30
1437221,30
61476254,25
9144254,20
112257626,30
124795558,6
3228059,30
134422177,6
119519868,30
31501934,30
47557792,30
46141526,0
20925294,13
10870995,28
308105,21
11387072,30
35256251,30
2982314,22
53097911,30
28044862,30
9553296,6
100598618,11
12984825,30
43639315,6
121269719,4
72835390,14
128620193,9
42935657,15
105669630,11
131932844,0
70908294,16
90439828,30
109082998,5
110567921,30
125278868,30
21247388,30
123120479,16
36745922,10
1653180,30
109862775,30
11289667,30
100234154,30
9268958,9
16396534,15
135136799,7
90894899,19
22328761,15
41121,30
13664696,30
114416682,30
104291339,15
81767441,30
55134366,30
20210051,17
29073728,12
41782541,30
120098557,9
29618262,9
135268093,0
971215,15
22102671,12
101074584,30
395020,30
34249734,8
50318683,22
117596605,30
36965639,30
62009614,8
27398422,30
44800784,0
2229442,30
22086156,12
95244659,21
47734362,0
29745737,10
9401883,30
13153051,29
16439463,29
110755719,30
59231033,8
75008543,30
6772800,30
34183961,30
107498419,12
5370091,28
24119090,30
44874469,8
74470990,30
64528722,0
17396709,30
13062926,30
31164905,28
69473145,4
81428284,30
116072150,30
114895339,13
858705,14
653143,18
28537414,27
2558762,30
95516782,16
52358127,30
81499343,7
5302084,30
134643494,3
1664,24
3623684,27
28325316,16
23530845,15
33885078,30
62973,30
26259228,30
82198997,30
11690330,10
26133105,30
24985949,30
124267888,0
43589740,5
119641978,0
22184266,30
3430,23
4431331,20
27232382,15
26980,30
12115074,6
66036527,12
108617847,30
117666063,2
19392418,0
34502,30
90693151,5
111270453,11
103928134,30
113763532,30
67369396,7
136671308,2
52056275,23
20628244,3
87814284,4
12219828,30
3622364,12
67754597,26
81796938,0
37956466,20
53450442,13
4716768,30
1204174,30
91296799,30
45920976,23
7114065,30
129545327,2
2999550,30
19605144,6
103260808,27
112211989,5
100484420,17
3936317,26
46268278,30
39921274,14
129861789,2
107786754,30
129267769,5
64189161,30
23503334,14
43193840,30
23384996,6
28349576,30
125757502,0
27363617,9
71425560,14
135825760,3
3754753,17
107629711,30
2409579,24
12672112,20
17298148,30
30348184,29
50430376,30
5164437,30
77788387,28
83244199,9
27135187,5
27380645,7
95892096,22
7982053,17
52652196,30
56317779,4
14358111,10
130856030,6
120476797,2
82880843,14
87170086,19
80315010,0
21312553,20
134059938,8
131949462,30
111404287,30
58065,30
20803414,0
62959472,30
31185308,30
86948247,3
15000521,14
37960109,15
75564122,8
132796970,30
133555879,4
31559871,0
136288155,4
235449,20
72098007,21
28759079,14
93329432,12
132926901,25
110756174,26
108910173,30
4076928,30
1591231,30
170062,21
8992559,30
104503948,30
101777468,30
22067420,26
19666202,30
82606828,13
15504373,8
17572112,13
104035212,8
125545370,2
76228647,12
56094014,6
18866209,23
2905324,25
74604969,11
118682586,3
80583933,17
22231111,7
137081500,4
7045394,23
94840480,30
15933924,30
54766663,13
87671020,15
123837351,1
96860829,30
197024,30
127705639,3
58309213,30
18224465,25
46167310,23
8287710,2
12504399,30
136295570,3
10032456,30
132036428,30
11170476,19
7681303,30
36804755,7
89783801,24
131720487,5
15677926,8
48122453,19
14852806,30
136401621,2
92295841,30
4952325,30
55040345,11
131172222,4
64530451,30
89977532,30
22184029,30
102740152,27
23287,30
114809304,12
8969896,30
118440338,17
78551379,28
41973,28
3325506,8
10446972,9
31531614,7
123852037,24
130923198,6
77559573,30
21618051,16
31796464,30
80759900,9
119360937,30
128984673,5
37247081,17
128432312,5
120562255,30
55170978,24
62072333,10
973060,6
111802936,15
43584390,30
33079831,21
130859684,8
80620731,19
123759770,5
87190915,27
2650732,11
77224293,16
6162393,30
125526331,30
19706398,30
79804764,19
123810172,7
7000759,4
134547105,2
121086919,3
12482203,29
40017639,30
45411606,9
109780415,30
13406,28
13374672,30
83789115,2
87203765,30
10738996,30
99786152,12
203952,30
112121442,2
105997595,2
7332305,16
90213900,30
135043319,4
125805602,12
135458282,4
98580666,3
22044847,30
78562182,21
106489547,17
16373443,30
23158921,13
24289870,30
45178613,8
18831895,14
16797981,30
4333243,0
17180138,24
8193394,30
6147607,22
94955158,30
78993969,30
6017423,30
135596300,3
23784610,29
9572409,22
936668,22
56659868,2
129754031,7
22041970,19
105833335,30
88011468,30
106366375,3
19846802,14
10438352,30
127592190,11
109993360,1
31404565,8
27105955,17
34636405,30
63537997,12
125467678,11
78429337,3
48162481,30
22046016,21
88426674,7
51958707,30
42934309,30
108882855,30
14594050,7
121853696,0
3773948,22
46855740,11
21704560,30
135832742,2
33886688,17
72861461,16
12764370,7
95231441,30
64677376,7
609824,30
13059749,19
158212,30
12646049,19
118100786,30
127739903,1
118361953,26
65291594,30
98055296,30
24992298,30
118440258,30
13117633,15
38520668,2
117220214,8
65086244,16
89578559,17
128038536,10
65802747,2
129505363,11
16238307,0
92259908,25
86958371,20
23301646,11
59669057,8
77559982,28
99662348,30
10382646,22
31784634,29
52500207,10
102063813,12
29278194,30
70058,7
24764855,6
29744840,3
123581482,30
29064036,15
14746257,23
131150282,0
6402839,30
10597915,16
42034821,18
37930755,0
14788158,30
51061452,30
123327072,11
129301077,0
2614225,30
92462586,22
28629192,30
127664902,9
129965642,1
16812024,16
64292095,30
17443380,30
135887767,5
7193746,22
13792528,19
136258027,3
82136297,0
89076671,30
8470961,22
118108819,9
43888060,30
122104883,2
108421725,6
34715542,23
65568404,22
112038011,15
67987798,30
83433255,2
10885326,29
313042,15
125475989,30
166204,13
59562509,8
25088519,1
520705,30
715327,30
111240816,23
22066527,30
51026790,12
125431338,21
25388840,30
114714077,30
36819233,23
35881682,3
57744591,16
105423738,30
6905990,30
85998,30
16188768,30
10910344,22
203493,30
68655126,11
137037196,5
18524198,30
14619057,10
40940647,30
130009068,7
20786148,13
41603576,30
98569112,3
5806747,30
58672765,18
111821926,30
16278,30
125786688,30
49836271,5
1971758,30
105373129,21
41581741,13
134170247,2
21575330,30
123415777,10
29061320,30
21549850,30
82404940,30
111027438,23
128559076,30
131993232,2
64798218,30
51817386,6
31097845,30
28878715,26
163173,28
45628308,7
124336836,30
111327902,10
131017156,20
127067000,30
109371592,3
112198519,18
3658398,0
110611609,17
129146385,6
93068169,8
126094711,24
58084421,21
110474295,0
73425715,0
116487945,11
64482546,6
2258348,30
109995287,30
71556743,0
7975060,30
26133178,30
64510102,28
67687305,2
132306401,0
107743767,11
62941459,30
25791918,0
76987799,8
93862246,7
3177926,30
13659457,21
88578967,30
128158446,1
41660792,30
48597996,4
56990971,1
10822159,30
7704246,23
87229255,12
133251983,4
4304960,30
90558928,6
83592414,25
48852462,13
102936021,30
13759622,30
83459572,30
10069505,10
62687260,4
74375629,30
91534418,4
3483284,28
7450048,21
77183647,27
97992125,13
105128863,0
15092449,28
73930933,12
11256510,30
69557490,9
107475189,30
21592943,30
11617220,20
825653,30
2396731,30
24571069,30
81529785,7
12335529,27
12512328,14
85652909,30
16248590,30
61430593,9
109786921,11
86538111,30
520756,23
134979417,4
91089366,30
128829766,3
77738497,5
59595559,27
28737358,16
73541698,30
14049499,7
46839662,30
22074763,30
116097271,16
39851608,26
75529288,8
37190382,27
83815474,12
77060464,2
36640,20
30566557,14
81879022,24
4428033,30
622089,18
75881125,30
18666712,30
1900934,30
90105982,3
16682167,30
5774991,4
59754,30
116523634,30
134418030,20
4755044,16
40499,14
83221505,0
128197733,11
74204910,30
9178939,19
70383811,20
43853005,10
92562045,30
85999063,13
13059726,20
57616526,4
36764,30
119104978,11
35256339,5
68974290,8
57297664,13
16900015,22
5598911,30
26472013,8
25701110,14
27086325,24
128950,30
3556129,25
84775357,7
115440226,16
9840187,30
10820529,30
137010877,4
115969166,7
29637400,30
12293096,30
83958799,0
14477461,30
108343339,16
129869987,7
117926370,4
49132538,30
135490229,2
10593485,30
136659390,4
125225554,5
117121780,12
170653,16
51753577,24
4998,13
106454390,7
31210500,0
94029001,14
34172319,30
9730498,30
48683907,14
106091959,30
19852512,21
107667570,17
131542748,0
66770585,1
118939541,30
34448220,27
136255218,4
120131844,23
35146482,18
24785286,6
120237270,0
80244870,8
117885132,3
79312174,25
17453957,20
134071938,0
3486219,0
75049319,30
11015752,30
85019875,13
29211122,26
106083775,5
82261333,0
9325658,0
7834538,30
10556501,20
56565089,0
96114558,30
88025737,24
133390732,4
70324768,2
52471188,14
94917037,30
284311,30
29089616,0
24440,23
112854239,30
2771822,25
79588180,27
134415374,6
97942411,12
4930553,30
1409336,15
42749828,30
4952373,30
85303734,30
86838367,26
10887897,30
114016266,24
30020380,30
65795,30
22099176,0
120139734,5
16294701,30
135002273,2
62654828,5
10850264,30
11059155,28
39736868,30
28071291,30
30899614,30
4971763,3
52426461,30
110609829,1
7659335,28
83350455,30
114158110,26
42450,28
10469554,4
20374609,30
78704408,1
15839,30
43138442,11
45118084,9
27408480,18
31995755,20
10198272,25
77221937,30
10304631,30
90627973,6
37719694,10
118682738,5
129610095,0
97624,30
47692989,7
130990269,4
48046765,30
126972953,6
83785230,18
13110085,26
136272069,4
40948521,0
22162692,19
4959,30
58098558,6
2896269,4
35305586,10
98430138,30
129254533,2
82752,30
33342484,21
4538995,5
125235152,0
10622233,10
5580801,22
117432127,28
77389724,8
900041,28
5682027,25
20385503,25
11821028,27
134550196,30
125503496,2
14596606,6
89255857,14
127966039,0
8487897,30
44045085,7
44855363,23
56299159,15
57804055,20
117468819,5
78380861,9
7592364,6
73301337,10
469719,30
137063213,3
19779488,19
130000509,4
4376,30
93100725,5
120571609,3
131965661,5
33564944,30
46095701,3
35044756,30
104640836,5
69218577,1
3197563,13
41581745,22
114083627,30
3727167,15
126448946,5
19421156,15
7817760,30
19404020,18
51423114,6
25284175,30
27327417,8
110409947,25
12656412,0
106511849,3
51054507,30
8303427,9
97576635,30
73468940,23
94983248,2
19826739,26
55714982,24
28870727,15
1426222,21
35813106,30
85250559,19
34229237,30
29116308,14
169529,21
132637072,30
83862396,30
12349339,30
11171738,30
33286646,30
91068179,26
106001434,30
130256163,3
66037096,3
86488311,30
5334475,27
10996338,30
20635173,19
37188700,19
65587460,30
33311016,27
80611071,4
29648953,26
120091104,26
82775930,15
21470320,30
129441288,30
126794615,0
116296612,30
31183334,6
118386236,9
46963787,30
90088966,12
61488226,30
16196676,25
31408248,4
5629794,14
98594131,14
5552435,12
117015332,7
84252212,14
21022511,14
50634864,21
88455360,8
14811011,13
126954135,30
15703106,30
27370155,23
20643102,3
354361,29
60219125,6
20311,30
73407034,30
55249690,30
89337403,4
637325,23
78244314,24
40927701,11
125566587,1
22534563,4
118440965,30
19347238,24
96106815,30
20813642,30
301222,25
92444590,10
107730390,14
81772401,30
93135733,30
62330150,30
101216195,28
47791163,16
43802586,30
126958361,7
82928956,16
12587974,30
43646077,30
899644,30
736364,30
277659,20
95495539,7
71049074,24
902679,30
28959967,30
32001690,22
102711936,14
129872949,11
136210998,7
95440056,7
38478472,7
5836881,11
22731920,27
39410892,15
17016963,23
3614563,17
11322015,2
38086207,27
92380227,25
31025867,30
34572830,24
129909220,4
110942006,10
113776499,30
133512808,14
76477101,6
110027551,0
132758808,30
302584,25
31172201,12
22094449,30
5556718,23
260939,28
26330311,19
46836745,8
123995926,3
79954816,11
44019059,30
22519542,25
108129070,2
70957604,30
126834589,30
123813073,6
115720004,17
1896230,30
27294528,30
13678734,8
12239372,29
58065689,22
135842830,4
114299025,21
67307727,0
30385521,18
17277,8
109870368,17
94721858,21
71894576,4
25911745,30
222025,18
11151529,30
4602827,10
52567941,30
18881342,25
73438556,3
146848,18
5354863,30
58865978,2
53271798,6
41586518,7
44315297,30
116674613,1
10746376,25
95839839,15
22069585,30
122798865,30
10146957,2
35241082,30
73539396,8
21239853,30
126109959,5
102189309,2
12800588,30
643936,30
97671709,16
60931043,0
19876886,21
135659680,2
41095193,9
45562985,26
27479858,22
132809935,5
73696148,4
33937524,30
507020,30
72020951,30
9003429,10
88279491,3
92571369,30
1374837,15
22362772,13
1628020,22
52600042,30
21575756,19
9519345,2
134327537,5
66066057,4
125393405,30
21690163,30
26298294,20
26049898,6
18400258,22
125324952,30
118543635,30
55229404,20
133079267,3
37394767,30
70454740,7
56123498,19
51823493,16
106585570,13
127055174,17
29208603,22
17867459,30
19137363,30
11603722,30
19560,30
18794816,24
21576632,24
105600243,15
128210860,0
92392949,30
7515441,6
15146288,27
120728748,17
21963083,10
104083097,8
111722363,13
70198789,15
34297276,29
11732161,12
134610427,4
52661671,30
2608774,30
4461904,24
9720930,18
30000856,2
7444823,23
83429197,11
2263596,26
2636301,30
16263149,30
25355599,6
4889559,8
124939275,30
20017351,30
7835118,30
132640604,30
86125691,4
72611840,10
19478555,12
112521120,4
103698,26
78138547,18
53857561,30
418654,18
64289170,11
22075813,9
109251409,3
128163291,6
91413142,6
63180876,8
16778323,5
51756,30
11318879,22
97782843,7
26122595,15
1890929,22
3357279,21
92444828,9
132795805,7
119712047,3
134220224,11
125178993,6
132313305,6
24149266,20
85438167,3
34447916,30
117842179,12
125394392,14
113545386,30
45620400,30
116145233,5
82790611,15
44174734,30
18055760,8
78987012,12
116732166,30
26514502,30
50787109,29
130008357,4
88509468,26
107141232,30
128129584,3
283720,28
14080999,23
17554615,20
116800329,30
61769657,2
113889021,4
131829631,20
6050241,30
106658331,12
13396149,11
64110898,30
56886161,17
118381411,3
83933707,30
3608733,18
31796,30
18926351,30
109334,22
106960555,10
4280508,30
38615095,27
11485895,30
120663783,14
74824436,30
7307002,30
82037437,20
90552866,10
124547752,8
72920670,2
113071655,10
68660773,9
100417400,30
10507892,30
92237309,30
104377606,30
111488687,30
6372323,30
4689250,30
45561239,8
13749978,18
68220942,22
9373128,30
41713506,26
17725157,11
128976070,18
132216613,5
128064146,3
107057171,2
121543879,30
93175021,12
51300797,30
131047996,4
11743570,30
73033076,30
66067913,11
98219825,30
8100338,5
64976688,30
110354332,29
57698614,20
24192304,22
8693850,27
96731708,9
25144314,16
52564750,12
24975576,26
7999271,30
106965585,2
32002455,30
132040903,22
5488596,19
76205461,10
131086248,7
4307060,19
22047463,30
128996588,0
124777567,30
46370072,19
10435837,0
19329863,30
66071774,29
50694963,30
27883832,19
107840604,27
2840344,14
7655696,22
76682519,30
83865501,30
24349,24
92559,19
82182327,1
90529829,10
96995292,6
73586650,23
85638288,11
37462641,28
118476359,3
111262071,29
27677,30
10863845,20
10348670,30
83693225,2
19396248,16
57576342,19
137225939,0
84981761,30
45870654,13
119299,30
51910010,18
130252097,2
852336,30
128647411,3
22158362,19
91997394,19
75432660,4
30702806,4
135737728,1
126534205,9
96090923,3
15644776,25
4755071,8
88042670,13
114954916,1
135548524,4
31171089,2
27104353,13
76371038,10
27683953,8
28685838,8
12947213,24
8819697,26
31673962,12
17649759,30
10257611,13
66404,3
102208212,30
2885837,30
126659491,1
124513438,4
116518231,30
54136359,30
6135155,28
66460712,17
2893269,30
31061843,4
134592701,5
13949894,25
109756763,10
58724415,0
132253700,3
46839017,18
78573334,30
104560404,15
18541758,30
78851655,18
102956052,17
134424688,30
3317246,10
118503337,7
59994176,23
72221048,18
57549301,30
67319455,23
137017481,4
22566375,30
115178986,3
9855559,30
79727042,27
128988722,1
2483788,15
60405094,8
129803168,4
117253416,29
29641667,10
28066597,30
119367975,24
11208582,30
9736961,30
98004270,2
19225698,30
1413968,30
59053316,30
46698958,25
85450407,30
117453057,1
41827792,23
117671439,18
83465490,18
30537641,30
27436820,5
128415214,30
4725260,8
13726424,28
115578876,4
5559834,21
11692566,22
101475017,15
131171521,0
14559745,27
4551006,8
81766920,30
28018058,10
128227798,7
124723324,30
108738999,0
31064282,27
104857117,20
67311457,14
106731925,16
88202675,22
115060024,30
53098258,30
18970496,30
60031363,29
34893170,30
65142482,21
134499954,25
109249163,30
63214,19
31660381,30
99215326,11
36798817,30
24190523,15
29437176,3
71201663,3
2884858,30
41349855,5
4953092,25
7186724,26
118421474,11
5224446,15
128843328,8
135527908,3
71536778,13
134894025,4
107663189,8
65888682,1
89794152,15
34573825,10
120724099,30
33914402,21
35680114,18
27615925,30
10470848,2
64084622,4
102452073,19
115234904,7
66457419,24
87953881,25
8329701,8
29116225,12
92102003,12
111872208,25
127914226,6
13437095,30
121511931,19
17863716,30
130138076,0
122480127,7
13920902,6
11844754,22
19885659,30
23874647,4
